PLV,Phase_D_minus_H_deg,Axis_Ratio,PCA_Orientation_deg,Signed_Area,Rotation,Dominant_m,Dominant_m_Amplitude,A1,Phi1_deg,A2,Phi2_deg,A3,Phi3_deg,A4,Phi4_deg,A5,Phi5_deg,A6,Phi6_deg,Fourfold_Amplitude,Window,UTC
0.44489101148129995,89.37326834001236,0.6332985423042682,5.3459956442357,-508.6425882931669,CW,2,0.17025393818282752,0.0021381238930537347,92.57139977167736,0.17025393818282752,13.739236014747556,0.0009210177250327552,18.524623343960258,0.03925430758456391,84.48919406283447,0.0007540280691817513,11.938376149706084,0.09829747365851008,56.367277694843,0.03925430758456391,10,2022-01-01T00:09:57.770000000
0.39168552246398747,-81.70521337633588,0.8589617871315878,19.253561812831634,545.311589063163,CCW,2,0.046969255146904434,0.002413247204889224,12.296377644103114,0.046969255146904434,17.72343529261886,0.0007330798374152333,105.1152675759298,0.014332115460917423,33.19508721010218,0.00113050292419979,46.42742255909408,0.002072304802229964,27.98295998730706,0.014332115460917423,11,2022-01-01T00:10:57.770000000
0.16631310076269099,117.04226399422164,0.7879194848480285,-49.9534911479399,-133.67697835207545,CW,4,0.12822503021168702,0.0007110185878165561,308.9685863541872,0.08748228865942444,128.07079483489932,0.0013535912930584396,84.34862499839572,0.12822503021168702,51.7023941043334,0.0025254503887803367,35.976963625264574,0.03204258983935697,28.23514869544085,0.12822503021168702,12,2022-01-01T00:11:57.780000000
0.19352347560466196,-109.89494644598237,0.8595451099525007,-59.96614419813052,415.7172765946393,CCW,4,0.07531253504593705,0.002472923464688119,96.30620179889607,0.0751893648442368,122.40034975179589,0.001332421910332325,94.05058397465876,0.07531253504593705,7.893173500003759,0.0018709868107608632,24.463219937681234,0.014196824789294953,22.940010899700706,0.07531253504593705,13,2022-01-01T00:12:57.780000000
0.28403963872764865,53.94420305402458,0.9116815415353935,67.15315012246971,-290.39071931411877,CW,2,0.047573030000142486,0.0016164831864953,109.59575981101331,0.047573030000142486,105.74095295478118,0.002048973504666002,15.820252685577511,0.04688467822858528,55.24081233881007,0.0015893934508434057,60.475560066968825,0.019706298661954554,52.44030167375943,0.04688467822858528,14,2022-01-01T00:13:57.780000000
0.16255710867754014,110.58850819161897,0.9313163226676545,-53.04936359769597,-80.76232800826307,CW,2,0.04075526672134992,0.0007754015800409142,260.08360225226005,0.04075526672134992,138.0327150765751,0.0027021765123575584,24.34112028744273,0.034100931331577836,63.877132208414494,0.0017008787753539354,50.433832419657634,0.004772896878217056,13.191501466870662,0.034100931331577836,15,2022-01-01T00:14:57.770000000
0.29090515141785567,29.857238757596313,0.7469233172626042,28.094901030657525,223.53347376389576,CCW,2,0.11242710738390829,0.004069660252654062,260.54854549910135,0.11242710738390829,27.571509326872004,0.002926417931744088,9.839583818746972,0.10032076584374,1.420858219061319,0.0025276673484523767,2.3287154596681514,0.01029328015229938,4.744909168240394,0.10032076584374,16,2022-01-01T00:15:57.770000000
0.23949319726339036,-162.8960695741434,0.7884883672364797,-76.95098506328209,414.3741246607125,CCW,4,0.09447672744096966,0.0009412012635461089,24.98010727526894,0.0709511125854779,104.42450021163447,0.001975129665566153,18.719239286070728,0.09447672744096966,1.8812734152208346,0.001662477509204421,23.595167842968333,0.03137767393355568,23.03502532381703,0.09447672744096966,17,2022-01-01T00:16:57.770000000
0.26669336238472885,102.18964968254048,0.8983246971724913,2.086237353192871,-358.30820254320076,CW,2,0.07534348502431917,0.0033120124043202023,6.969261142519991,0.07534348502431917,22.10132669749355,0.001313019414942785,20.958452241241677,0.06111556424878784,62.392633347359734,0.0026116552296618664,68.87892698530368,0.026972485929969432,56.94607313282341,0.06111556424878784,18,2022-01-01T00:17:57.770000000
0.12716381497228782,-88.76501077905874,0.8657982776129237,4.90056125708162,237.8977778718815,CCW,4,0.07760847919586521,0.0010086841060397876,288.673889360966,0.02224596986976767,96.57308123829247,0.001130640261870876,54.947804414717424,0.07760847919586521,17.79627709855262,0.0011228230504834193,61.406840441516735,0.04915878431156611,25.49995475717319,0.07760847919586521,19,2022-01-01T00:18:57.770000000
0.4345639091768317,-145.17362971634896,0.7527024560422124,-46.201693428956645,284.97724415837985,CCW,4,0.04370044224919682,0.0024727992810530913,230.17984321930447,0.0287360568084677,128.81673143621526,0.003965253470719013,13.552161884095945,0.04370044224919682,64.33501309481252,0.003053621540280094,28.69099528498846,0.022223943192660335,0.5236178084328311,0.04370044224919682,20,2022-01-01T00:19:57.780000000
0.5290837353026921,-173.26935052836183,0.6231455445091205,-33.296828816869265,-36.993436466243054,CW,2,0.19488730216410313,0.0025619303703312175,40.38677845256257,0.19488730216410313,151.2533689357503,0.0019014220090859313,38.40053015448401,0.07758610430145878,9.281982255643067,0.00233082879901386,31.4873156685479,0.037542294019110814,12.219288116657603,0.07758610430145878,21,2022-01-01T00:20:57.770000000
0.31778385656849384,74.58028548590323,0.7531313156843606,-6.120588428083977,-408.826256881281,CW,2,0.09509875362701375,0.0011482437006253429,262.003550734218,0.09509875362701375,175.79603954126782,0.001736704077476991,78.30348321838007,0.041659909921195545,68.78785151275483,0.003991312665082689,14.308974921236072,0.0579007434883869,21.875042711807613,0.041659909921195545,22,2022-01-01T00:21:57.770000000
0.42011266394671626,116.55426032861295,0.7470810042642195,-70.72580832213208,-488.77270633676704,CW,4,0.0645646129830933,0.0024074158892652205,205.1828129032064,0.061971256607248386,114.14832332981656,0.002926234721739411,95.75973017960031,0.0645646129830933,78.97596976787382,0.0012223661157521313,15.272475867889527,0.05064456582832777,7.191941753083525,0.0645646129830933,23,2022-01-01T00:22:57.780000000
0.2208407841042041,-163.4129074604299,0.7096717577322234,-5.272733853573101,-25.59520228087284,CW,2,0.08544521247993264,0.0015376397831091326,165.46633147778127,0.08544521247993264,8.258851762269368,0.003505850487303482,38.76473787024976,0.029336374069383296,67.69154709070091,0.0015761185256170681,27.986121199224062,0.02462015086922417,45.86537664597042,0.029336374069383296,24,2022-01-01T00:23:57.780000000
0.3181444895367405,139.76382988004292,0.637829624659978,-20.866204468993033,-390.7187093453823,CW,2,0.14504944920857155,0.0023228020277942666,290.7828187339404,0.14504944920857155,150.76825108965068,0.0014160998614524518,119.776364525742,0.0480637148663364,1.798536053686843,0.003191087736722482,62.27261283950751,0.035526898308848066,52.343652650598735,0.0480637148663364,25,2022-01-01T00:24:57.770000000
0.3911764471135228,100.38029255952159,0.9906611449344058,-52.16995111191346,-470.75208002874257,CW,4,0.08903990146832297,0.0016998645770943189,220.2448841003494,0.04583925092193927,28.03511765744717,0.0011602894583116394,100.16952082300043,0.08903990146832297,38.15121497185794,0.0014179463689083806,4.125264756185578,0.012857948402618842,19.715734988950484,0.08903990146832297,26,2022-01-01T00:25:57.780000000
0.06607616570147669,62.98088955556315,0.8355412327675047,-80.93322807836275,-126.2480273862315,CW,6,0.058871604244624405,0.0005192381287571825,56.262970108040186,0.049259377821978784,109.52640039764508,0.0018926157276128767,42.77030275034685,0.01695839599891353,25.125618130842604,0.001567588609947539,46.50042482634211,0.058871604244624405,58.043749432117075,0.01695839599891353,27,2022-01-01T00:26:57.780000000
0.47971260137996247,106.24917883394217,0.8140187327499611,-6.290031440525581,-732.122255860754,CW,4,0.07901081812289715,0.0020396636503105903,69.19323149336103,0.043397250580540815,175.41006885868546,0.002064280122740553,79.33945326677863,0.07901081812289715,46.25006742367392,0.0012269551188170984,43.06295724321134,0.0501511516740938,46.796235183389086,0.07901081812289715,28,2022-01-01T00:27:57.780000000
0.09683190148519623,-45.750193511761495,0.8876360201726874,-35.80000960009917,98.07530858251825,CCW,2,0.1028178193573757,0.0037335197321956763,94.813143238506,0.1028178193573757,135.19479087793033,0.0017370850859309693,103.51885464025564,0.020882172797783136,82.83875074035561,0.003281955122092297,49.66165763620337,0.028911018916816612,15.053412930228523,0.020882172797783136,29,2022-01-01T00:28:57.780000000
0.19698092613292648,-112.87370569314655,0.8194228923865342,-15.643961294707339,58.88035430013721,CCW,6,0.10752767726364304,0.0030892428734294597,333.17653361811404,0.05257744023121543,166.97459189195027,0.002172688982016511,63.62908287662354,0.06668634337441265,22.90765810606654,8.246922570704633e-05,10.537209471465413,0.10752767726364304,29.5661842023607,0.06668634337441265,30,2022-01-01T00:29:57.780000000
0.17045671551611524,-48.28582766778205,0.7493542726341387,86.19146649115913,-61.539571907707426,CW,4,0.09246962673669654,0.002990303971994482,301.7730485051287,0.04795255647908535,117.5038179083052,0.004291719607395082,97.29579578033601,0.09246962673669654,83.58244599551742,0.0034395367663082863,31.849429535717366,0.015833523112159277,18.136295450844887,0.09246962673669654,31,2022-01-01T00:30:57.780000000
0.1329059005770757,142.31756063216883,0.8830403547071645,-32.7020124344219,-147.83812677602958,CW,4,0.030990256148846852,0.0011558289086651189,96.44085185592954,0.015594590519357849,133.21102352497732,0.0008164811958015429,46.43337868728225,0.030990256148846852,41.2138657262225,0.00141264889864903,15.460911709828459,0.0033762325916464725,37.15406410068918,0.030990256148846852,32,2022-01-01T00:31:57.790000000
0.32804499160598655,-127.37126088626277,0.908278665302466,-33.72270983268572,324.47560904512443,CCW,4,0.10521304522962863,0.004614945148055272,38.67078380034957,0.01713048545644446,54.205912845415696,0.0007650567133455719,42.9940258662071,0.10521304522962863,75.59136122444205,0.00023745924710420223,32.75514042722861,0.07719920949045979,57.84580821230982,0.10521304522962863,33,2022-01-01T00:32:57.790000000
0.2013443445726538,-119.02317471285704,0.9411008212466343,-8.269638682079062,85.28023447361224,CCW,4,0.06869163349487294,0.0040747684936193,228.37441911396652,0.06025532102006292,35.85086482223276,0.0020307465406876326,99.76592752361282,0.06869163349487294,53.926317473622554,0.002475397189993151,70.64242243981923,0.027119637588101195,56.130099773546284,0.06869163349487294,34,2022-01-01T00:33:57.770000000
0.36436935343149096,106.1136160456954,0.7559158445834893,-74.09696897882321,-481.73448443743166,CW,2,0.11052216595946071,0.0018236102775869153,115.63903936143296,0.11052216595946071,93.70147348055166,0.005388319892203424,24.97588200865728,0.07304285039945378,42.827844827007134,0.0015691722893651614,22.50735072622082,0.02794823244234764,36.02515496373682,0.07304285039945378,35,2022-01-01T00:34:57.780000000
0.3878613182446715,144.19061957989,0.5838004530663143,-26.077574566831032,-398.87406292526686,CW,2,0.16534722700101875,0.0007059727335025268,304.5765326697116,0.16534722700101875,152.89005620035977,0.001284041608123696,58.3803891137072,0.053830251377888744,66.68869395740667,0.001841633411027069,64.60400685005274,0.007143367342278206,27.91608471613736,0.053830251377888744,36,2022-01-01T00:35:57.770000000
0.21590535284573853,-107.3627667867401,0.6649487179375392,-15.684867118844977,343.3094307696408,CCW,2,0.10485291721321637,0.004793027201690174,114.6954474034355,0.10485291721321637,149.18565772912893,0.0008272649645661825,109.63270488759763,0.040686742508209535,66.7137664852824,0.0021312542589640455,26.964084638263586,0.04932996739935032,22.395738131245356,0.040686742508209535,37,2022-01-01T00:36:57.780000000
0.18696797625079695,25.30412035836387,0.6811729523831618,67.63936856765449,-294.35302611229815,CW,2,0.1423267870255621,0.0012641631451134091,311.1058668973669,0.1423267870255621,72.8829476163636,0.0015673726643725375,104.42325146006073,0.11070312728411724,52.527412115918764,0.0017060769793852916,3.6630142888729615,0.04467554138782506,36.259743696906135,0.11070312728411724,38,2022-01-01T00:37:57.770000000
0.15990539907549492,121.23729404471929,0.7772720049602607,-6.703490510399831,-209.21233787190798,CW,4,0.06494373245330896,0.003069075115825111,196.12814247301853,0.04451561252213337,150.60244107369252,0.003175304765601861,52.97733407510799,0.06494373245330896,47.56739458066984,0.0030692470330638843,65.16606666678943,0.049963310025379765,35.20839279109954,0.06494373245330896,39,2022-01-01T00:38:57.780000000
0.1892289896456973,155.3114004537949,0.8238789254811075,-75.9609106382261,-17.694316241303873,CW,2,0.06340196612002894,0.0017643055249431923,226.37050260943002,0.06340196612002894,73.42675616653958,0.0012463496967940666,17.650833671184564,0.04076663160795131,78.43019151540284,0.001276003061557261,11.660456193821904,0.03161930824939027,46.1994596767394,0.04076663160795131,40,2022-01-01T00:39:57.780000000
0.463556271518418,-128.14027816025663,0.6370193026840911,-36.81423174849738,486.4201804360542,CCW,2,0.11415910800052473,0.0007256761059848259,20.805828318776083,0.11415910800052473,143.12298610370252,0.002019550076347461,33.135542394262345,0.07188471932062347,60.93181301940463,0.0017878540035483831,46.07465255924178,0.01504009710938313,1.7029045906592706,0.07188471932062347,41,2022-01-01T00:40:57.770000000
0.28648622647269995,101.24047469731308,0.801625033548612,-48.796986515643,-308.62603169208774,CW,2,0.07956692219257909,0.001721594234277881,184.2642769631259,0.07956692219257909,126.68163876739385,0.002289698679590142,16.62087833463746,0.06183685994562887,46.377419387336445,0.0016996977639957193,43.68864724578695,0.06430208174342564,9.121115398167452,0.06183685994562887,42,2022-01-01T00:41:57.790000000
0.16362392124922492,-112.65560355782476,0.8701320829326713,-61.82221403980694,-47.87592445065001,CW,4,0.09182980602559364,0.0023966744515295586,26.330820520545227,0.04862698871580239,155.96775362448787,0.0022924988459204097,46.69576857563516,0.09182980602559364,15.982088250593772,0.00189861925830519,10.634749657635892,0.03462915441333816,11.264978626411905,0.09182980602559364,43,2022-01-01T00:42:57.780000000
0.2944630331137352,-36.06507963723391,0.7382333705517014,33.078543487975736,-13.19535171359442,CW,4,0.13707614339015706,0.0033304099059516,326.2191160427382,0.0888673571051455,21.22941567482181,0.0019611156480339453,92.03406871653367,0.13707614339015706,39.73413824170821,0.0018775424483821947,58.711090720870736,0.04395983665361416,22.93382628172964,0.13707614339015706,44,2022-01-01T00:43:57.780000000
0.36519986642829305,157.8536742211437,0.7133119129173927,-47.18917326237013,-216.2817335343145,CW,2,0.12070075213974807,0.002695840073048457,163.17995933272655,0.12070075213974807,140.8002056428404,0.004412076400922684,65.98408508015507,0.08518750029912656,6.412919657776058,0.0005808077855598504,45.16413941365887,0.03588141083599931,33.74911182155303,0.08518750029912656,45,2022-01-01T00:44:57.780000000
0.16218359067803156,-76.19012397466965,0.8874070845632984,49.08024559104787,272.3994438945736,CCW,2,0.08343192478135458,0.000673217312703831,61.665088634166395,0.08343192478135458,25.575972570334105,0.0020980833275448603,105.26292087495608,0.08059361986508583,86.62848941036543,0.0014274025097632224,56.67132102106985,0.06180511324726102,11.165326271110661,0.08059361986508583,46,2022-01-01T00:45:57.770000000
0.0618286738877259,-138.25596121153163,0.8308719935995512,4.828296300711372,-179.11147233348856,CW,2,0.0841749622547047,0.0022952356607251114,237.68367579722323,0.0841749622547047,14.699480820572894,0.003442041281273199,79.78765998297033,0.026371280458452273,54.63455303356831,0.0028965129860991875,71.75033516562549,0.02504260931002973,53.43694575319371,0.026371280458452273,47,2022-01-01T00:46:57.790000000
0.07483568624446282,-31.188604028869946,0.7941066373398367,65.00801478832685,126.0556743875316,CCW,4,0.16427989792334527,0.001237464078023759,317.291130387837,0.06446454842556189,64.95663244193884,0.0014791351348143358,73.23193190990841,0.16427989792334527,61.73502300169195,0.0014136477466827715,61.97351503441411,0.08695160047352418,59.70831759651305,0.16427989792334527,48,2022-01-01T00:47:57.780000000
0.42354339748060954,-95.458189521675,0.8097091103761712,5.279031579570926,629.9395724598767,CCW,2,0.07103229142617457,0.00048741108437029356,76.19760910238219,0.07103229142617457,24.426640814047754,0.0023946632749137385,20.60541186762545,0.007018493378914183,85.80911531610333,0.0020422899348583505,20.661892302776256,0.05335541136748549,18.770836089353995,0.007018493378914183,49,2022-01-01T00:48:57.770000000
0.4636897032843966,141.27122021293386,0.7893465871067773,-53.24411201283522,-349.1177561820482,CW,4,0.07967632366046187,0.0017328554035571883,79.455111840729,0.05094738051675473,108.51161808412712,0.0009056130498433166,113.02208206688132,0.07967632366046187,29.824005488752885,0.0012120130685842007,6.0476351735515745,0.06778329201681292,36.13658769914547,0.07967632366046187,50,2022-01-01T00:49:57.780000000
0.33541292424969676,-159.08312371264554,0.6470340899673299,-15.093626878375687,493.0000581394267,CCW,2,0.08016193533876471,0.0018054165119469638,20.74394179038115,0.08016193533876471,174.7434857319126,0.003215511080596215,40.25743158094461,0.01365428692904888,42.699202367356776,0.0018189784256596219,55.23544228170654,0.03248933553220523,45.00419917369453,0.01365428692904888,51,2022-01-01T00:50:57.780000000
0.17093039379959452,-64.39021311556803,0.8957421588132263,71.11083996237087,-16.478736369246505,CW,4,0.06673232204278176,0.00046824106354200916,103.93561713143143,0.005069968414067909,110.54597145092437,0.0032784424381465385,71.291580785539,0.06673232204278176,71.3460234051025,0.0023118542975344783,23.993633563761502,0.023647903026999102,47.41410068262732,0.06673232204278176,52,2022-01-01T00:51:57.790000000
0.19032122088992756,164.02678907243535,0.6492380893123326,-62.8115524593497,-286.48216928914457,CW,2,0.16307603126388484,0.001728461143041124,335.3119245896428,0.16307603126388484,125.08328091717448,0.0012587710513880662,107.52311575144326,0.05923830558839413,30.773759664902226,0.0023674320706540586,65.34916819258102,0.051222357260752915,58.44715614917204,0.05923830558839413,53,2022-01-01T00:52:57.780000000
0.5306027843266558,179.15470409569215,0.5189844623371728,-36.79797587324933,120.82904625999865,CCW,2,0.18820473813208968,0.004693746853183792,20.80965273687425,0.18820473813208968,143.40755687706167,0.002215574502594935,20.88140116750965,0.014706190727834103,7.51279664165276,0.0040215918997252844,22.082858689093968,0.08441110245674185,40.78362326662318,0.014706190727834103,54,2022-01-01T00:53:57.780000000
0.21246465293620737,108.67276919280084,0.8129595503184578,-14.708076946799736,-436.54134138398723,CW,2,0.1018167222685063,0.0027077624052267634,331.09327726650076,0.1018167222685063,159.28295890172333,0.002635092603306855,103.59338999300414,0.051020018546906055,67.9202721406849,0.0009045319052755713,42.33003661049263,0.06092554016855542,41.307750940757245,0.051020018546906055,55,2022-01-01T00:54:57.790000000
0.20810794229647647,-38.23922631247918,0.799124667193329,57.85990684340138,76.77065489286178,CCW,2,0.06442762784390342,0.003382398835150235,187.31906197702057,0.06442762784390342,61.82768073506174,0.002985755607017142,58.174352382588275,0.052092920179447305,48.51669991679187,0.0010751753165896738,28.32955873352208,0.020529475029289663,56.193563010151166,0.052092920179447305,56,2022-01-01T00:55:57.780000000
0.5144479941042502,-149.59450420087055,0.6505191842326724,-40.84679522988128,83.77342184903719,CCW,2,0.11513689153855475,0.0021719411805147504,186.1557786012188,0.11513689153855475,126.58054206081893,0.0044734420986119825,118.71481844742895,0.06270343628967075,86.18106193994956,0.0039881315310458165,39.15293065357747,0.08277212941774315,38.980216301170486,0.06270343628967075,57,2022-01-01T00:56:57.780000000
0.2548064226361889,-27.541985457091837,0.8358640611061531,47.43634112552388,176.741509597382,CCW,4,0.07156556414259996,0.0007225682980604285,194.3236385910634,0.059038630771041996,27.492753393241244,0.0021281866932207644,76.30573690993089,0.07156556414259996,78.21478258580917,0.0007238016316840144,11.820592016191219,0.009847698794454341,26.720371955346103,0.07156556414259996,58,2022-01-01T00:57:57.780000000
0.34647677136846877,164.02217634184535,0.5222932629666996,-30.08485991813879,107.60600742235862,CCW,2,0.21477307200321177,0.001718352637148129,261.51183648761287,0.21477307200321177,150.23150752630616,0.0009606877268538355,29.75589587264575,0.10936996416042392,47.7200284092585,0.0007831418350476421,37.551681423414124,0.03745090205000633,19.422675856411285,0.10936996416042392,59,2022-01-01T00:58:57.770000000
0.3173537964252488,-142.71877437150013,0.7082904725785377,-26.991550328240606,320.24725205937034,CCW,2,0.13809988964957817,0.004045138024491497,354.93807452965837,0.13809988964957817,163.52563211028337,0.0008004103810597676,64.23404229845247,0.08623649925445426,48.16352978416591,0.001954394518750191,20.912335787166207,0.049700000974519806,39.90620501784049,0.08623649925445426,60,2022-01-01T00:59:57.790000000
0.26616333507556766,157.4809623922895,0.9252049893026644,-53.98012561185777,50.102543821595745,CCW,4,0.06438685731143158,0.0009484325258334641,131.6343533803523,0.06262804188206388,51.99234968327587,0.0016023766977414893,98.80465906766409,0.06438685731143158,3.3281588074021866,0.0011743038387649774,10.531850362122848,0.039297638959603635,33.02392003046991,0.06438685731143158,61,2022-01-01T01:00:57.780000000
0.39781171075459665,-166.3623851533617,0.6614364477127115,-33.830288330924134,-65.62285181320392,CW,6,0.09286475933267725,0.0005889994748392953,226.82294032253216,0.07571299540557863,160.70930875013673,0.003075283790702618,101.41302318269138,0.04020892222790399,31.781075417807397,0.001754467674092401,21.764168944020113,0.09286475933267725,0.36917603782970104,0.04020892222790399,62,2022-01-01T01:01:57.780000000
0.33315628463051244,99.40991970879217,0.945253506294962,-21.610208610673794,-479.71902163465893,CW,4,0.06833186963752573,0.0006787901725209785,166.77944177232288,0.014821464296389909,23.315191361080323,0.0011781254421183614,66.5833724518834,0.06833186963752573,13.097278142567124,0.000389965007882639,18.271989748473224,0.04744717053154816,6.422286714874674,0.06833186963752573,63,2022-01-01T01:02:57.790000000
0.0867328837845103,-79.11050976248673,0.9019759874453871,65.97188092716745,-147.49670398816448,CW,6,0.06760306031506319,0.0012293987597926383,96.41234012842423,0.060891967021053275,82.39167529550785,0.003838343771074191,73.01821313443892,0.05982753938683575,73.84652290814861,0.0008093542029243285,25.333113972572416,0.06760306031506319,17.617444324164335,0.05982753938683575,64,2022-01-01T01:03:57.790000000
0.36031608411212857,126.2482913469861,0.6684927305503465,-34.42707351569737,-353.1318540254563,CW,2,0.1282813779633196,0.0005798994168604314,85.51174486295459,0.1282813779633196,140.34799577756877,0.002304034053892924,79.18825569779005,0.04391088891600782,36.902183512615316,0.0005034364634162949,7.242175085634033,0.042687526889179046,12.240343394139755,0.04391088891600782,65,2022-01-01T01:04:57.774375000
0.09464337857095725,138.50713521107912,0.8565747259343782,-11.453314644057144,-186.6642457901731,CW,4,0.041652805325960045,0.0002500904931241915,166.66099770404432,0.03549392650078135,171.5621977545875,0.0009670481500872309,101.98645168991848,0.041652805325960045,68.42298890690242,0.0008179080117112424,8.288750617804018,0.0325226830659892,15.267713808923803,0.041652805325960045,66,2022-01-01T01:05:57.780000000
0.17985951391934463,-114.13905399489876,0.6964338501656928,-11.077275348912906,239.09468576743612,CCW,2,0.12731382351626314,0.0006020389544707234,281.5796808051415,0.12731382351626314,169.55901823700353,0.0040852761775644645,98.80538869931637,0.09748937720495486,74.31264109605021,0.0012671397915858453,16.316933368574112,0.019912822052058774,45.31570195772686,0.09748937720495486,67,2022-01-01T01:06:57.780000000
0.29033756434459407,144.39991418620733,0.7301933371911109,-42.23249910204825,-166.84377445550263,CW,2,0.08146026247059508,0.000770218525443204,111.34460370267163,0.08146026247059508,139.89024483473287,0.0018392199944335295,95.31075010789809,0.047207835292266305,46.55760666928408,0.0035378538955980567,52.35229911204064,0.01539547243683304,39.345774312158,0.047207835292266305,68,2022-01-01T01:07:57.790000000
0.25400205374520685,-177.49487879481853,0.7140058010391301,-47.348623574469826,30.22895806680671,CCW,2,0.12682617313676336,0.0007909496730604278,273.9491886402045,0.12682617313676336,116.51588016036871,0.002966833573676419,92.73482523551198,0.06861579858055761,59.183226450528814,0.002705018670351029,33.51685095199178,0.023052414784402418,26.95809893203329,0.06861579858055761,69,2022-01-01T01:08:57.780000000
0.23220467359805932,112.17283662472953,0.5606990172619388,-17.900918621065813,-372.7524556274517,CW,2,0.1856237447365625,0.000383782179662554,64.37632927058387,0.1856237447365625,153.79613825268387,0.0019996419813136644,43.12183462423804,0.08149956929541384,72.53667101003656,0.0006737079383072547,46.9378007127851,0.08500489580564694,44.397209892348634,0.08149956929541384,70,2022-01-01T01:09:57.780000000
0.28778160849748,170.1173018091383,0.7813866184463659,-46.1708556645537,-104.91163935695084,CW,2,0.04540515731686549,0.002374792174539005,307.18976253850656,0.04540515731686549,138.94270742709136,0.0013083448801132274,20.311473368281952,0.018611835258035284,24.105008287521475,0.0008396824744576388,2.149467272965507,0.029017900297559625,22.62618704512439,0.018611835258035284,71,2022-01-01T01:10:57.780000000
