t_s,mx,my,mz,yaw_deg
0.000552,7064,633,-9154,102.431
0.003775,7064,635,-9152,102.431
0.009527,7065,637,-9150,102.431
0.013910,7065,638,-9150,102.431
0.019679,7064,638,-9146,102.431
0.024104,7064,637,-9142,102.431
0.029721,7062,635,-9138,102.431
0.034254,7060,633,-9133,102.431
0.039889,7058,633,-9130,102.431
0.044361,7058,633,-9130,102.431
0.049035,7060,630,-9131,102.431
0.054778,7063,627,-9134,102.431
0.059004,7067,624,-9137,102.431
0.064930,7068,623,-9139,102.431
0.068989,7068,622,-9142,102.431
0.074855,7068,621,-9143,102.431
0.079469,7067,621,-9145,102.431
0.083697,7066,622,-9146,102.431
0.089623,7064,622,-9147,102.431
0.094030,7062,624,-9149,102.431
0.099709,7060,625,-9146,102.431
0.104159,7058,625,-9142,102.431
0.109885,7057,627,-9137,102.431
0.114339,7056,627,-9134,102.431
0.119995,7056,627,-9131,102.431
0.124452,7057,625,-9132,102.431
0.128888,7058,624,-9136,102.431
0.134593,7061,623,-9137,102.431
0.139055,7061,621,-9139,102.431
0.144717,7061,618,-9140,102.431
0.149132,7060,615,-9140,102.431
0.154937,7057,613,-9136,102.431
0.159315,7055,610,-9133,102.431
0.163679,7054,608,-9130,102.431
0.169483,7052,609,-9127,102.431
0.173859,7050,610,-9127,102.431
0.179512,7051,613,-9128,102.437
0.183962,7051,615,-9130,102.437
0.189682,7052,616,-9133,102.437
0.194117,7055,617,-9136,102.437
0.199941,7057,617,-9138,102.437
0.204256,7059,617,-9138,102.437
0.208855,7061,618,-9140,102.437
0.214408,7063,619,-9140,102.437
0.218827,7064,621,-9139,102.437
0.224538,7066,621,-9139,102.437
0.228994,7068,624,-9140,102.437
0.234724,7070,625,-9141,102.437
0.239132,7071,627,-9146,102.437
0.243471,7072,629,-9148,102.437
0.249222,7072,630,-9149,102.437
0.253660,7072,632,-9150,102.437
0.259311,7070,632,-9151,102.437
0.263810,7069,629,-9149,102.437
0.269456,7068,624,-9149,102.437
0.273931,7067,620,-9148,102.437
0.279685,7067,617,-9144,102.437
0.284059,7066,616,-9145,102.437
0.288476,7065,619,-9142,102.437
0.294243,7063,621,-9141,102.437
0.298638,7062,623,-9137,102.437
0.304107,7062,624,-9134,102.437
0.308763,7063,625,-9131,102.437
0.314473,7066,624,-9129,102.437
0.318988,7069,623,-9132,102.437
0.323296,7069,624,-9134,102.437
0.329125,7070,624,-9135,102.437
0.333461,7070,627,-9137,102.437
0.339092,7070,629,-9138,102.437
0.343647,7070,632,-9139,102.437
0.349348,7070,633,-9139,102.437
0.353765,7069,633,-9138,102.437
0.359480,7068,632,-9134,102.437
0.363923,7068,632,-9130,102.437
0.368277,7068,632,-9127,102.437
0.374021,7067,630,-9128,102.437
0.378439,7067,628,-9129,102.437
0.384162,7067,626,-9132,102.437
0.388609,7067,623,-9136,102.437
0.394263,7066,622,-9137,102.437
0.398712,7066,622,-9137,102.437
0.403162,7066,621,-9137,102.437
0.408948,7065,621,-9135,102.437
0.413312,7063,622,-9131,102.437
0.419013,7060,621,-9127,102.437
0.423433,7057,620,-9123,102.437
0.429163,7055,619,-9122,102.437
0.433590,7054,618,-9120,102.437
0.439059,7054,617,-9119,102.437
0.443706,7055,616,-9119,102.437
0.448091,7056,614,-9119,102.437
0.453877,7058,614,-9124,102.437
0.458238,7059,614,-9128,102.437
0.463971,7059,615,-9132,102.437
0.468322,7059,616,-9134,102.437
0.474087,7058,617,-9137,102.437
0.478537,7057,616,-9135,102.437
0.482975,7056,616,-9136,102.437
0.488659,7055,617,-9139,102.437
0.493097,7054,617,-9140,102.437
0.498806,7054,619,-9144,102.442
0.503225,7053,620,-9146,102.442
0.508914,7052,622,-9149,102.442
0.513415,7051,623,-9149,102.442
0.519034,7049,623,-9150,102.442
0.523602,7047,622,-9149,102.442
0.528014,7045,620,-9151,102.442
0.533701,7044,620,-9152,102.442
0.538163,7044,623,-9151,102.442
0.543801,7044,626,-9151,102.442
0.548225,7046,629,-9150,102.442
0.553944,7047,632,-9148,102.442
0.558408,7048,635,-9148,102.442
0.562738,7051,637,-9149,102.442
0.568486,7052,638,-9148,102.442
0.572949,7055,636,-9146,102.442
0.578631,7056,634,-9145,102.442
0.583040,7058,633,-9143,102.442
0.588734,7059,630,-9145,102.442
0.593153,7062,627,-9144,102.442
0.598869,7062,626,-9144,102.442
0.603392,7061,624,-9144,102.442
0.607772,7060,621,-9141,102.442
0.613506,7058,621,-9137,102.442
0.617927,7057,621,-9136,102.442
0.623619,7058,621,-9138,102.442
0.628058,7060,622,-9140,102.442
0.633734,7062,623,-9146,102.442
0.638168,7062,624,-9151,102.442
0.642562,7061,624,-9154,102.442
0.648356,7060,625,-9156,102.442
0.652626,7060,625,-9158,102.442
0.658110,7058,625,-9156,102.442
0.662570,7056,627,-9155,102.442
0.668300,7056,628,-9154,102.442
0.672736,7054,631,-9149,102.442
0.678567,7054,634,-9147,102.442
0.682868,7054,635,-9146,102.442
0.687361,7053,637,-9145,102.442
0.692989,7052,638,-9145,102.442
0.697408,7051,638,-9144,102.442
0.703184,7050,637,-9144,102.442
0.707581,7050,636,-9141,102.442
0.713207,7051,635,-9142,102.442
0.717638,7054,633,-9142,102.442
0.722026,7056,631,-9142,102.442
0.727761,7057,630,-9142,102.442
0.732198,7058,629,-9144,102.442
0.737999,7059,630,-9146,102.442
0.742408,7062,631,-9151,102.442
0.748139,7065,632,-9156,102.442
0.752754,7067,633,-9158,102.442
0.758259,7069,632,-9158,102.442
0.762658,7069,630,-9157,102.442
0.767141,7069,630,-9152,102.442
0.772814,7068,631,-9146,102.442
0.777235,7065,632,-9141,102.442
0.782922,7063,634,-9136,102.442
0.787662,7063,636,-9134,102.442
0.793074,7062,637,-9132,102.442
0.797509,7063,637,-9128,102.442
0.801919,7063,634,-9127,102.442
0.808002,7063,632,-9124,102.442
0.812062,7061,630,-9121,102.442
0.817783,7060,629,-9122,102.442
0.822218,7059,627,-9126,102.442
0.827962,7058,624,-9132,102.442
0.832318,7057,622,-9136,102.442
0.838081,7057,621,-9140,102.442
0.842521,7058,621,-9140,102.442
0.846851,7061,621,-9137,102.442
0.852646,7063,622,-9132,102.442
0.857048,7063,622,-9128,102.442
0.862775,7062,621,-9126,102.442
0.867200,7062,620,-9126,102.442
0.872887,7062,620,-9126,102.442
0.877345,7064,620,-9125,102.442
0.881740,7066,621,-9125,102.442
0.887531,7066,624,-9125,102.442
0.891902,7067,626,-9126,102.442
0.897645,7066,627,-9127,102.442
0.902031,7066,629,-9128,102.442
0.908003,7065,629,-9131,102.442
0.912200,7064,629,-9131,102.442
0.917872,7064,630,-9133,102.442
0.922280,7063,632,-9134,102.442
0.926968,7061,635,-9135,102.437
0.932433,7060,638,-9138,102.437
0.936831,7057,641,-9138,102.437
0.942547,7055,643,-9138,102.437
0.946994,7054,643,-9139,102.437
0.952725,7054,641,-9140,102.437
0.957136,7055,639,-9138,102.437
0.961534,7055,636,-9136,102.437
0.967293,7054,634,-9135,102.437
0.971772,7053,631,-9134,102.437
0.977397,7052,629,-9135,102.437
0.981804,7053,628,-9137,102.437
0.987814,7053,627,-9139,102.437
0.992020,7053,626,-9139,102.437
0.997716,7053,626,-9140,102.437
1.002176,7052,628,-9144,102.437
1.006617,7051,629,-9147,102.437
1.012233,7051,630,-9149,102.437
1.016685,7050,632,-9153,102.437
1.022373,7050,633,-9155,102.437
1.026753,7050,633,-9154,102.437
1.032502,7051,633,-9153,102.437
1.036874,7053,632,-9150,102.437
1.041321,7053,632,-9148,102.437
1.047068,7053,631,-9145,102.437
1.051737,7052,631,-9144,102.437
1.057182,7052,630,-9144,102.437
1.061619,7051,630,-9142,102.437
1.067411,7052,630,-9140,102.437
1.071778,7051,628,-9136,102.437
1.077455,7049,627,-9131,102.437
1.081864,7049,626,-9127,102.437
1.086301,7050,623,-9123,102.437
1.092026,7051,622,-9120,102.437
1.096393,7054,623,-9120,102.437
1.102115,7056,621,-9123,102.437
1.106555,7058,620,-9126,102.437
1.112281,7059,618,-9131,102.437
1.116754,7061,616,-9135,102.437
1.121199,7062,615,-9137,102.437
1.126835,7061,614,-9137,102.437
1.131287,7060,613,-9137,102.437
1.136975,7058,612,-9137,102.437
1.141797,7057,611,-9138,102.437
1.147384,7055,611,-9140,102.437
1.151831,7054,612,-9141,102.437
1.157593,7055,613,-9145,102.442
1.161995,7055,615,-9149,102.442
1.166420,7054,618,-9153,102.442
1.172125,7053,621,-9156,102.442
1.176604,7052,624,-9157,102.442
1.182216,7053,626,-9156,102.442
1.186686,7054,627,-9155,102.442
1.192382,7055,628,-9154,102.442
1.196803,7056,628,-9152,102.442
1.201328,7058,628,-9154,102.442
1.207025,7060,629,-9153,102.442
1.211376,7062,629,-9154,102.442
1.217097,7064,631,-9156,102.442
1.221559,7063,630,-9157,102.442
1.227378,7062,629,-9158,102.442
1.231636,7060,628,-9159,102.442
1.237369,7059,628,-9157,102.442
1.241794,7057,627,-9154,102.442
1.246207,7054,629,-9151,102.442
1.251942,7051,629,-9147,102.442
1.256371,7050,629,-9142,102.442
1.262058,7049,628,-9140,102.442
1.266510,7052,629,-9136,102.442
1.272221,7056,628,-9132,102.442
1.276515,7058,628,-9129,102.442
1.281036,7059,628,-9128,102.442
1.286811,7059,629,-9130,102.442
1.291245,7058,629,-9132,102.442
1.296630,7058,629,-9136,102.442
1.301088,7057,632,-9141,102.442
1.306867,7057,632,-9145,102.442
1.311298,7057,631,-9146,102.442
1.316904,7056,630,-9146,102.442
1.321356,7056,627,-9145,102.442
1.326174,7057,627,-9146,102.442
1.331494,7057,628,-9148,102.442
1.335932,7056,630,-9149,102.442
1.341649,7057,630,-9149,102.442
1.346121,7056,630,-9149,102.442
1.351786,7057,629,-9148,102.442
1.356217,7058,627,-9147,102.442
1.360676,7059,625,-9148,102.442
1.366576,7060,625,-9152,102.442
1.370868,7062,623,-9153,102.442
1.376494,7063,622,-9154,102.442
1.381034,7063,621,-9152,102.442
1.386668,7064,619,-9148,102.442
1.391062,7063,619,-9145,102.442
1.396833,7062,620,-9144,102.442
1.401244,7061,622,-9143,102.442
1.405646,7061,625,-9141,102.442
1.411343,7060,626,-9140,102.442
1.415772,7061,625,-9139,102.442
1.421494,7061,625,-9136,102.442
1.425890,7061,623,-9137,102.442
1.431629,7060,623,-9138,102.442
1.436003,7060,623,-9138,102.442
1.440406,7060,623,-9138,102.442
1.446176,7058,623,-9137,102.442
1.450608,7057,626,-9135,102.442
1.456251,7057,627,-9134,102.442
1.461094,7057,630,-9139,102.442
1.466443,7059,631,-9141,102.442
1.470863,7061,632,-9143,102.442
1.476596,7062,633,-9145,102.442
