Station,Usable_Hourly_Windows,Valid_Hourly_WCenters,Search_Min_Hz,Search_Max_Hz,Frequency_Step_Hz,Bandpass_Width_Hz,Aggregate_Peak_Mean_PLV_Hz,Aggregate_Peak_Mean_PLV,Aggregate_Peak_Median_PLV_Hz,Aggregate_Peak_Median_PLV,Weighted_Center_Mean_Profile_Hz,Weighted_Center_Median_Profile_Hz,Hourly_Peak_Mean_Hz,Hourly_Peak_Median_Hz,Hourly_Peak_MAD_Hz,Hourly_Peak_STD_Hz,Hourly_Peak_Q05_Hz,Hourly_Peak_Q95_Hz,Hourly_WCenter_Mean_Hz,Hourly_WCenter_Median_Hz,Hourly_WCenter_MAD_Hz,Hourly_WCenter_STD_Hz,Hourly_WCenter_Q05_Hz,Hourly_WCenter_Q95_Hz
MSTK,24,24,6.8,8.4,0.001,0.1,7.552,0.42002432694193836,7.217,0.4526878831128961,7.603963879349883,7.594384147872034,7.695166666666666,7.7405,0.37849999999999984,0.4824645665445438,6.838,8.30205,7.600935005484434,7.608259101305038,0.031737073041066655,0.04141195094583146,7.541256761450097,7.653032912560817
