date,UTC,sun_elevation_deg,sun_azimuth_deg,sun_declination_deg,direct,diffuse,total
20100705,01:00,-16.02,33.33,22.81,0.0,0.0,0.0
20100705,02:00,-9.14,45.62,22.81,0.0,0.0,0.0
20100705,03:00,-0.73,56.64,22.8,0.0,0.0,0.0
20100705,04:00,8.78,66.71,22.8,12.8,23.8,36.6
20100705,05:00,19.02,76.28,22.79,57.9,45.1,103.0
20100705,06:00,29.68,85.96,22.79,121.5,61.2,182.6
20100705,07:00,40.47,96.55,22.79,410.6,107.1,517.6
20100705,08:00,50.99,109.49,22.78,483.7,113.1,596.8
20100705,09:00,60.51,127.51,22.78,525.7,130.2,656.0
20100705,10:00,67.33,155.3,22.77,627.0,207.8,834.8
20100705,11:00,68.51,192.51,22.77,646.1,214.3,860.4
20100705,12:00,63.26,224.33,22.77,643.2,217.1,860.3
20100705,13:00,54.4,245.11,22.76,600.9,208.0,808.9
20100705,14:00,44.11,259.36,22.76,544.4,195.9,740.3
20100705,15:00,33.35,270.55,22.75,511.3,170.8,682.1
20100705,16:00,22.6,280.42,22.75,274.0,111.0,385.1
20100705,17:00,12.17,289.96,22.75,194.1,101.4,295.5
20100705,18:00,2.37,299.8,22.74,139.3,80.5,219.8
20100705,19:00,-6.47,310.44,22.74,0.3,1.6,1.9
20100705,20:00,-13.94,322.28,22.73,0.1,0.8,1.0
20100705,21:00,-19.53,335.49,22.73,0.1,0.5,0.6
20100705,22:00,-22.76,349.92,22.73,0.0,0.0,0.0
20100705,23:00,-23.25,4.94,22.72,0.0,0.0,0.0
20100706,00:00,-20.95,19.66,22.72,0.0,0.0,0.0
20100706,01:00,-16.12,33.34,22.71,0.0,0.0,0.0
20100706,02:00,-9.24,45.64,22.71,0.0,0.0,0.0
20100706,03:00,-0.83,56.67,22.71,0.0,0.0,0.0
20100706,04:00,8.68,66.75,22.7,12.0,22.9,34.9
20100706,05:00,18.92,76.34,22.7,56.4,43.4,99.8
20100706,06:00,29.59,86.02,22.69,115.5,61.6,177.1
20100706,07:00,40.38,96.62,22.69,361.6,139.6,501.2
20100706,08:00,50.9,109.56,22.69,414.8,146.3,561.1
20100706,09:00,60.41,127.57,22.68,419.4,173.1,592.5
20100706,10:00,67.22,155.29,22.68,455.0,256.6,711.6
20100706,11:00,68.42,192.36,22.67,456.6,266.2,722.8
20100706,12:00,63.2,224.14,22.67,469.2,272.2,741.4
20100706,13:00,54.36,244.94,22.66,496.5,249.4,745.8
20100706,14:00,44.07,259.22,22.66,456.7,239.3,696.0
20100706,15:00,33.32,270.43,22.66,424.5,217.6,642.0
20100706,16:00,22.57,280.31,22.65,222.4,138.3,360.7
20100706,17:00,12.14,289.85,22.65,163.8,114.7,278.5
20100706,18:00,2.32,299.7,22.64,116.0,89.9,205.9
20100706,19:00,-6.53,310.35,22.64,0.1,1.5,1.6
20100706,20:00,-14.01,322.19,22.63,0.0,0.7,0.8
20100706,21:00,-19.62,335.42,22.63,0.0,0.5,0.5
20100706,22:00,-22.85,349.86,22.63,0.0,0.0,0.0
20100706,23:00,-23.35,4.9,22.62,0.0,0.0,0.0
20100707,00:00,-21.05,19.65,22.62,0.0,0.0,0.0
20100707,01:00,-16.23,33.35,22.61,0.0,0.0,0.0
20100707,02:00,-9.35,45.67,22.61,0.0,0.0,0.0
20100707,03:00,-0.93,56.71,22.6,0.0,0.0,0.0
20100707,04:00,8.58,66.8,22.6,5.8,23.7,29.5
20100707,05:00,18.83,76.39,22.59,32.6,52.7,85.3
20100707,06:00,29.5,86.08,22.59,78.4,79.9,158.3
20100707,07:00,40.29,96.69,22.59,335.8,156.8,492.6
20100707,08:00,50.8,109.64,22.58,420.3,160.8,581.2
20100707,09:00,60.3,127.64,22.58,484.0,166.9,650.9
20100707,10:00,67.11,155.28,22.57,666.3,207.0,873.3
20100707,11:00,68.32,192.21,22.57,656.9,224.1,881.0
20100707,12:00,63.13,223.94,22.56,683.4,206.2,889.6
20100707,13:00,54.31,244.76,22.56,553.4,226.3,779.7
20100707,14:00,44.03,259.08,22.55,462.1,235.9,698.0
20100707,15:00,33.28,270.3,22.55,402.9,234.1,637.0
20100707,16:00,22.53,280.2,22.55,61.9,220.8,282.7
20100707,17:00,12.09,289.75,22.54,52.8,170.6,223.4
20100707,18:00,2.27,299.6,22.54,36.1,126.5,162.6
20100707,19:00,-6.59,310.26,22.53,0.0,0.9,1.0
20100707,20:00,-14.08,322.11,22.53,0.0,0.5,0.5
20100707,21:00,-19.71,335.34,22.52,0.0,0.3,0.3
20100707,22:00,-22.95,349.8,22.52,0.0,0.0,0.0
20100707,23:00,-23.46,4.87,22.51,0.0,0.0,0.0
20100708,00:00,-21.17,19.64,22.51,0.0,0.0,0.0
20100708,01:00,-16.34,33.36,22.5,0.0,0.0,0.0
20100708,02:00,-9.46,45.7,22.5,0.0,0.0,0.0
20100708,03:00,-1.04,56.75,22.49,0.0,0.0,0.0
20100708,04:00,8.48,66.85,22.49,1.3,15.8,17.1
20100708,05:00,18.73,76.45,22.49,1.5,22.9,24.4
20100708,06:00,29.4,86.15,22.48,1.8,32.9,34.6
20100708,07:00,40.19,96.78,22.48,6.2,62.6,68.8
20100708,08:00,50.7,109.73,22.47,11.2,84.7,95.9
20100708,09:00,60.19,127.72,22.47,22.4,111.1,133.5
