# note=Lokacija: mauao
# started_utc=2025-12-26T00:23:53Z
t_s,mx,my,mz,yaw_deg
0.001101,3287,847,4565,61.089
0.003012,3286,846,4564,61.089
0.008582,3285,846,4565,61.089
0.013100,3283,846,4564,61.095
0.018839,3283,846,4562,61.095
0.023520,3283,848,4562,61.095
0.027675,3283,849,4562,61.095
0.033377,3285,847,4559,61.095
0.037803,3285,845,4556,61.095
0.043575,3284,842,4554,61.100
0.048177,3283,840,4551,61.100
0.053913,3283,838,4551,61.100
0.058072,3285,837,4551,61.100
0.062674,3286,835,4552,61.100
0.068477,3287,836,4553,61.100
0.072878,3287,835,4552,61.100
0.078553,3288,836,4552,61.100
0.083026,3289,837,4551,61.100
0.088714,3292,837,4551,61.100
0.093096,3295,838,4552,61.100
0.098833,3297,839,4552,61.100
0.103254,3298,840,4552,61.100
0.107691,3298,840,4553,61.100
0.113441,3297,841,4553,61.100
0.117554,3297,841,4551,61.100
0.123475,3298,840,4549,61.100
0.127970,3299,840,4549,61.100
0.133617,3300,841,4544,61.100
0.138038,3300,842,4539,61.100
0.142423,3299,842,4538,61.100
0.148213,3298,841,4534,61.106
0.152619,3297,839,4536,61.106
0.158300,3297,838,4539,61.106
0.162770,3297,838,4543,61.106
0.168201,3298,840,4547,61.106
0.172862,3300,842,4549,61.106
0.178592,3305,843,4549,61.106
0.183018,3309,844,4546,61.106
0.187480,3311,843,4545,61.106
0.193175,3312,843,4546,61.106
0.197556,3311,841,4548,61.106
0.203248,3310,840,4553,61.106
0.207705,3309,837,4558,61.106
0.213493,3307,835,4560,61.111
0.217849,3303,834,4562,61.111
0.222181,3300,835,4561,61.111
0.227972,3296,835,4560,61.111
0.232437,3293,838,4561,61.111
0.238120,3293,838,4562,61.111
0.242517,3293,839,4562,61.111
0.248232,3293,838,4563,61.111
0.252659,3293,837,4563,61.111
0.258349,3293,834,4562,61.111
0.262766,3293,833,4563,61.111
0.267171,3295,832,4565,61.111
0.272917,3298,831,4568,61.111
0.277324,3299,832,4570,61.111
0.283040,3300,833,4571,61.111
0.287437,3300,834,4570,61.111
0.293174,3298,833,4568,61.111
0.297594,3296,831,4567,61.106
0.301726,3296,830,4568,61.106
0.307748,3296,830,4571,61.100
0.311944,3296,829,4573,61.100
0.317811,3296,829,4573,61.100
0.322328,3296,831,4572,61.100
0.327927,3295,832,4571,61.095
0.332385,3294,832,4568,61.095
0.338128,3295,832,4567,61.095
0.342544,3296,832,4567,61.095
0.346899,3297,832,4568,61.100
0.352684,3298,832,4568,61.100
0.357069,3300,833,4567,61.100
0.362755,3299,834,4566,61.100
0.367218,3300,834,4564,61.100
0.372763,3300,836,4564,61.106
0.377312,3301,836,4564,61.106
0.381750,3300,838,4562,61.106
0.387488,3300,837,4562,61.106
0.391887,3298,837,4563,61.106
0.397598,3298,836,4565,61.106
0.402011,3300,835,4565,61.111
0.407703,3304,835,4564,61.111
0.412176,3307,833,4560,61.111
0.417852,3309,832,4556,61.111
0.422296,3311,831,4554,61.117
0.426712,3311,832,4552,61.117
0.432431,3310,831,4553,61.122
0.436882,3310,832,4555,61.122
0.442553,3311,833,4560,61.122
0.446960,3311,835,4565,61.128
0.452725,3311,836,4569,61.128
0.457102,3312,838,4570,61.128
0.461572,3313,840,4569,61.128
0.467223,3312,842,4568,61.128
0.471629,3311,843,4564,61.128
0.477313,3309,845,4565,61.128
0.481792,3307,844,4565,61.128
0.487466,3305,844,4562,61.122
0.491937,3304,843,4562,61.122
0.497616,3303,843,4561,61.122
0.502066,3303,844,4559,61.122
0.506460,3303,843,4556,61.122
0.512202,3305,842,4556,61.117
0.516596,3307,841,4555,61.117
0.522287,3307,841,4555,61.117
0.526786,3306,842,4559,61.117
0.532445,3305,842,4563,61.117
0.536839,3304,842,4569,61.117
0.541462,3303,841,4572,61.117
0.547008,3302,840,4571,61.122
0.551421,3301,839,4570,61.122
0.557111,3302,838,4564,61.122
0.561546,3302,839,4562,61.122
0.567242,3302,838,4560,61.128
0.571686,3303,837,4559,61.128
0.577428,3305,838,4557,61.128
0.581802,3305,838,4555,61.133
0.586234,3306,840,4556,61.133
0.591959,3306,841,4556,61.133
0.596354,3304,841,4558,61.133
0.602048,3304,839,4561,61.133
0.606502,3302,838,4562,61.133
0.612189,3301,838,4563,61.133
0.616636,3298,839,4564,61.133
0.620747,3294,840,4564,61.133
0.626483,3291,841,4567,61.133
0.630859,3290,840,4568,61.128
0.636575,3289,839,4569,61.128
0.640990,3290,838,4569,61.122
0.646726,3291,837,4570,61.122
0.651116,3289,836,4571,61.117
0.656843,3287,837,4569,61.117
0.661279,3285,835,4569,61.111
0.665667,3284,835,4568,61.111
0.671427,3284,835,4566,61.106
0.675811,3285,834,4565,61.106
0.681519,3287,832,4567,61.100
0.685935,3288,831,4568,61.100
0.691637,3290,828,4570,61.100
0.696084,3292,825,4573,61.100
0.700600,3293,824,4571,61.100
0.706513,3293,824,4569,61.100
0.710591,3293,825,4567,61.106
0.716306,3294,826,4565,61.106
0.721012,3295,826,4565,61.106
0.726478,3297,827,4569,61.111
0.730989,3298,829,4571,61.111
0.736896,3300,830,4575,61.117
0.741133,3302,834,4575,61.117
0.745482,3303,838,4571,61.122
0.751486,3303,839,4567,61.122
0.755858,3303,841,4561,61.128
0.761286,3303,842,4553,61.128
0.765957,3303,842,4547,61.133
0.771732,3303,842,4542,61.133
0.775871,3303,842,4544,61.139
0.780204,3301,841,4548,61.139
0.786286,3300,842,4552,61.144
0.790534,3299,842,4557,61.144
0.796068,3297,842,4561,61.139
0.800547,3296,844,4560,61.139
0.806167,3297,844,4563,61.139
0.810606,3296,844,4565,61.133
0.816365,3297,842,4566,61.128
0.820783,3299,839,4565,61.128
0.825174,3300,837,4560,61.122
0.831199,3302,836,4555,61.117
0.835647,3303,835,4552,61.111
0.841130,3303,836,4551,61.106
0.845441,3300,839,4548,61.100
0.851461,3298,840,4546,61.095
0.855867,3297,839,4544,61.095
0.860291,3297,838,4544,61.089
0.866022,3299,836,4544,61.089
0.870429,3301,836,4550,61.089
0.876096,3302,836,4552,61.089
0.880613,3302,838,4552,61.095
0.886306,3302,837,4554,61.095
0.890689,3305,835,4553,61.100
0.896444,3307,831,4555,61.100
0.900815,3310,826,4558,61.106
0.905225,3310,822,4558,61.111
0.910963,3311,822,4560,61.117
0.915390,3310,823,4562,61.122
0.921104,3309,823,4564,61.128
0.925579,3309,824,4564,61.133
0.931215,3308,822,4562,61.133
0.935667,3305,821,4562,61.139
0.940032,3303,819,4561,61.139
0.945778,3301,820,4563,61.139
