Station,Date,Hour_UTC,Frequency_Hz,PLV,Hour_Threshold,Passed
KNG,20220101,0,7.2,0.07572325442113241,0.3574216378852331,0
KNG,20220101,0,7.3,0.12213793611928965,0.3574216378852331,0
KNG,20220101,0,7.4,0.1981574957562019,0.3574216378852331,0
KNG,20220101,0,7.5,0.13810935399823762,0.3574216378852331,0
KNG,20220101,0,7.6,0.07103006696127773,0.3574216378852331,0
KNG,20220101,0,7.7,0.09937869415938799,0.3574216378852331,0
KNG,20220101,0,7.8,0.02602325512416148,0.3574216378852331,0
KNG,20220101,0,7.9,0.17565412148709877,0.3574216378852331,0
KNG,20220101,0,8.0,0.42734421251488103,0.3574216378852331,1
KNG,20220101,0,8.1,0.32640701616192463,0.3574216378852331,0
KNG,20220101,0,8.2,0.2866386410579708,0.3574216378852331,0
KNG,20220101,0,8.3,0.31718062752966414,0.3574216378852331,0
KNG,20220101,0,8.4,0.1031454826935553,0.3574216378852331,0
KNG,20220101,0,8.5,0.062035480767154504,0.3574216378852331,0
KNG,20220101,0,8.6,0.18120483680942442,0.3574216378852331,0
KNG,20220101,0,8.7,0.17977833246008482,0.3574216378852331,0
KNG,20220101,0,8.8,0.0690307547742076,0.3574216378852331,0
KNG,20220101,0,8.9,0.11050796308828464,0.3574216378852331,0
KNG,20220101,0,9.0,0.07599976927645662,0.3574216378852331,0
KNG,20220101,0,9.1,0.21361081461056527,0.3574216378852331,0
KNG,20220101,0,9.2,0.14951241308009158,0.3574216378852331,0
KNG,20220101,0,9.3,0.14620678381194308,0.3574216378852331,0
KNG,20220101,0,9.4,0.24433688745119794,0.3574216378852331,0
KNG,20220101,0,9.5,0.1488740450864634,0.3574216378852331,0
KNG,20220101,0,9.6,0.23303415317306245,0.3574216378852331,0
KNG,20220101,0,9.7,0.272350143424481,0.3574216378852331,0
KNG,20220101,0,9.8,0.2774094988888968,0.3574216378852331,0
KNG,20220101,0,9.9,0.1651047433498359,0.3574216378852331,0
KNG,20220101,0,10.0,0.18321812822479946,0.3574216378852331,0
KNG,20220101,1,1.0,0.14046258644823428,0.3,0
KNG,20220101,1,1.1,0.26465887000744465,0.3,0
KNG,20220101,1,1.2,0.28683440650356334,0.3,0
KNG,20220101,1,1.3,0.032339999375338296,0.3,0
KNG,20220101,1,1.4,0.12949431490915023,0.3,0
KNG,20220101,1,1.5,0.05409283321734936,0.3,0
KNG,20220101,1,1.6,0.12786137391925043,0.3,0
KNG,20220101,1,1.7,0.26183478907248164,0.3,0
KNG,20220101,1,1.8,0.04371732610029273,0.3,0
KNG,20220101,1,1.9,0.32424226633646386,0.3,1
KNG,20220101,1,2.0,0.43409511545107693,0.3,1
KNG,20220101,1,2.1,0.44453510082051995,0.3,1
KNG,20220101,1,2.2,0.366289979453844,0.3,1
KNG,20220101,1,2.3,0.3069377364806083,0.3,1
KNG,20220101,1,2.4,0.044266467441735534,0.3,0
KNG,20220101,1,2.5,0.1491581796155143,0.3,0
KNG,20220101,1,2.6,0.153975500028419,0.3,0
KNG,20220101,1,2.7,0.12863016051602577,0.3,0
KNG,20220101,1,2.8,0.19699670859203383,0.3,0
KNG,20220101,1,2.9,0.17004601151925905,0.3,0
KNG,20220101,1,3.0,0.09214925945248416,0.3,0
KNG,20220101,1,3.1,0.05404025211695939,0.3,0
KNG,20220101,1,3.2,0.16816019165477944,0.3,0
KNG,20220101,1,3.3,0.1705184546235683,0.3,0
KNG,20220101,1,3.4,0.06265779481468657,0.3,0
KNG,20220101,1,3.5,0.08934080475092884,0.3,0
KNG,20220101,1,3.6,0.028332665335880643,0.3,0
KNG,20220101,1,3.7,0.10780573668932408,0.3,0
