Frequency_Hz,Mean_PLV,Median_PLV
6.8,0.4917120419051235,0.5340046320205936
6.801,0.4895394289564439,0.522208669246099
6.802,0.48703653395571894,0.5089568751132907
6.803,0.4846702115922201,0.49437388802956594
6.804,0.4831421158481058,0.47965451313041596
6.805,0.4814586194346728,0.46124198415005846
6.806,0.47960653766716344,0.4510211366430318
6.807,0.4762099218904858,0.43046756639183026
6.808,0.47308115883961704,0.4158662455027918
6.809,0.4700199511427002,0.40678642095740836
6.81,0.46741312085980175,0.40232499167105296
6.811,0.4650089702363725,0.404140070922224
6.812,0.4630938132202862,0.4083179107591537
6.813,0.46228730573729865,0.41450203952102405
6.814,0.46142087146995814,0.4163525123144366
6.815,0.4610946629131372,0.41763492355425114
6.816,0.4613706560512074,0.41917257678644326
6.817,0.4621389267504343,0.4247133216507674
6.818,0.463311574566661,0.4298271065911162
6.819,0.46499007280498583,0.4356886818909665
6.82,0.46632577911967726,0.44235192325350275
6.821,0.467496726392395,0.45207207959462536
6.822,0.4682773795617788,0.4634774233490483
6.823,0.46893562474628475,0.47385276156579326
6.824,0.46997251449455096,0.4838112381066526
6.825,0.4723137695735948,0.49405990990700566
6.826,0.47414420479791836,0.5049384261676813
6.827,0.4756148401977538,0.5171712410543834
6.828,0.47820467506045045,0.5334722471802045
6.829,0.48152193241120583,0.5340421666139089
6.83,0.4855673411087544,0.5359956874545562
6.831,0.48945041737481754,0.5388125979917746
6.832,0.4923259526674016,0.5423529408909145
6.833,0.4942479055711975,0.5466070794016258
6.834,0.4963958747859829,0.5463247814263434
6.835,0.4982459832453976,0.5446606883123097
6.836,0.4992195295571377,0.5320864167273142
6.837,0.5005850972558767,0.5288473365702753
6.838,0.5022937063957511,0.5365484980729559
6.839,0.5040191909248964,0.532884949299423
6.84,0.5069150536190492,0.5207042465435592
6.841,0.5106794543053316,0.5230374017784623
6.842,0.5131003089551752,0.5261911386311682
6.843,0.5151154620283181,0.5216174191401457
6.844,0.5169862754724686,0.5197839297232292
6.845,0.5181600794504423,0.5213411972339311
6.846,0.5197779110150146,0.5272103960773988
6.847,0.5215426492331927,0.5379800139552744
6.848,0.5235175111799905,0.5492630447445208
6.849,0.5246194354388717,0.5506871458052061
6.85,0.5247904297547115,0.5418319729975527
6.851,0.5242760492692248,0.5381098837212788
6.852,0.5229126829178035,0.5416390463050437
6.853,0.5211504223561384,0.541849310920079
6.854,0.520346675046578,0.5497200791646188
6.855,0.5200648323617095,0.5463148428167586
6.856,0.51930021219607,0.5420652265475856
6.857,0.5181318806507814,0.5379028502140153
6.858,0.5175382821521932,0.5340698676524595
6.859,0.5187761134529955,0.53872989564735
6.86,0.5200349268458707,0.5406111269575964
6.861,0.5215641494962232,0.5331283901031516
6.862,0.5227001521780635,0.5295086308910363
6.863,0.523207142755315,0.5338043507227056
6.864,0.5235399525951181,0.5382529796541855
6.865,0.5239154348882274,0.5352194508968495
6.866,0.5245067721345998,0.5262526243871567
6.867,0.5235803672741414,0.5271697280447603
6.868,0.5211708285663726,0.5342614736655689
6.869,0.5193756335613268,0.5380239396986384
6.87,0.5182393529507279,0.5370803519825251
6.871,0.5164487082439996,0.5315248054627354
6.872,0.513972682596063,0.5196664399581267
6.873,0.5111489680354403,0.5051467700046761
6.874,0.5078540080952306,0.491708602647186
6.875,0.5042566203535486,0.4796009082269706
6.876,0.5008122016698432,0.46776509079018447
6.877,0.49661571276065847,0.45597955195103157
6.878,0.492621893743322,0.4471648021558684
6.879,0.48877472773470215,0.4326902568713344
6.88,0.4875475247612408,0.42884903378921113
6.881,0.48722909676389964,0.43150334978489546
6.882,0.487387967523181,0.43572148632960495
6.883,0.4883290401616686,0.44340712318405595
6.884,0.4900820060968323,0.45700133503146795
6.885,0.49205718722961295,0.46486107832419266
6.886,0.4944655702032152,0.47450561805403246
6.887,0.4962134211805536,0.48437120986629806
6.888,0.49708356852356833,0.49323762841603036
6.889,0.4965702081923513,0.4863768002421708
6.89,0.4949525537553383,0.482154915421137
6.891,0.49438235505268774,0.47669163164727124
6.892,0.49424330398853655,0.47328311846105936
6.893,0.49414567588750485,0.47063895396901456
6.894,0.4938301811926878,0.4686088247289793
6.895,0.4940324598319051,0.46729930783782414
6.896,0.49487986855469734,0.4668273674527991
6.897,0.4956205822509702,0.4672492976575733
6.898,0.49637222853721097,0.46858456209177124
6.899,0.4973768920156037,0.4730482516037093
6.9,0.49861806190538593,0.4873795154044187
6.901,0.5005179334420159,0.5032304708948055
6.902,0.5028460311623296,0.507954568536682
6.903,0.5044323830203089,0.5060611618892261
6.904,0.5061078279552791,0.49685235523850696
6.905,0.5074752604232441,0.48718980201749934
6.906,0.5082108053566591,0.47707478295223305
6.907,0.5088144777926961,0.47060653577110323
6.908,0.509412413865982,0.48051307331716797
6.909,0.5101068378369004,0.48758405939016136
6.91,0.5111468175130204,0.48615037152064877
6.911,0.5120085388284109,0.4764333679836844
6.912,0.5135181985050529,0.4719660630410988
6.913,0.5155678740498894,0.46972105118150764
6.914,0.51754366360795,0.46946440921429544
6.915,0.5204316503636192,0.47283996890032887
6.916,0.5236841223441856,0.4832204774816047
6.917,0.5273130495427745,0.49083867861059344
6.918,0.5315987188711132,0.4940316901829215
6.919,0.5354732042394755,0.49225086163788023
6.92,0.5388464014933066,0.49204152964804837
6.921,0.5423332797771511,0.4930042762465177
6.922,0.546468648377557,0.4994925029218743
6.923,0.5504258817757434,0.5068283327824772
6.924,0.5543892171329932,0.5145857620822183
6.925,0.5589614915060701,0.5227370583224066
6.926,0.5634676206135351,0.5316862811120969
6.927,0.5670080854921321,0.5418061148351413
6.928,0.5699691122173781,0.5470799538052529
