# note=Lokacija: kalenic
# started_utc=2025-10-30T15:10:52Z
t_s,mx,my,mz,yaw_deg
0.821441,4598,1449,-9083,82.123
0.825941,4599,1450,-9079,82.123
0.831448,4599,1452,-9079,82.123
0.835982,4598,1453,-9078,82.123
0.841710,4599,1454,-9077,82.123
0.846163,4600,1455,-9077,82.123
0.850534,4601,1455,-9078,82.123
0.856313,4602,1454,-9076,82.123
0.860726,4602,1452,-9075,82.123
0.866413,4602,1450,-9076,82.123
0.870802,4602,1451,-9079,82.123
0.876506,4602,1452,-9082,82.123
0.880976,4603,1454,-9087,82.123
0.885412,4604,1456,-9090,82.123
0.891096,4603,1458,-9091,82.123
0.895534,4605,1458,-9092,82.123
0.901193,4605,1457,-9092,82.123
0.905705,4606,1456,-9090,82.123
0.911365,4608,1456,-9089,82.123
0.915858,4609,1457,-9088,82.123
0.921518,4612,1460,-9088,82.123
0.925944,4614,1462,-9090,82.123
0.930343,4614,1462,-9093,82.123
0.936121,4613,1462,-9097,82.123
0.940471,4612,1461,-9099,82.123
0.946183,4611,1459,-9097,82.123
0.950634,4611,1458,-9097,82.123
0.956330,4613,1457,-9098,82.123
0.960764,4613,1457,-9101,82.123
0.965151,4614,1457,-9105,82.123
0.970917,4616,1458,-9108,82.123
0.975296,4619,1459,-9111,82.123
0.980998,4621,1460,-9110,82.123
0.985478,4622,1460,-9107,82.123
0.991177,4622,1459,-9104,82.123
0.995290,4622,1458,-9103,82.123
1.000972,4623,1457,-9103,82.123
1.005442,4622,1456,-9103,82.123
1.009841,4621,1456,-9102,82.123
1.015600,4618,1457,-9102,82.123
1.020004,4615,1459,-9098,82.123
1.025683,4615,1460,-9095,82.123
1.030058,4614,1462,-9093,82.123
1.036107,4613,1462,-9093,82.123
1.040285,4611,1462,-9092,82.123
1.044955,4608,1462,-9089,82.123
1.050561,4605,1462,-9089,82.123
1.055085,4600,1465,-9088,82.123
1.060789,4598,1467,-9086,82.123
1.065222,4595,1468,-9085,82.123
1.070904,4594,1468,-9084,82.123
1.075318,4595,1468,-9082,82.123
1.081068,4599,1465,-9080,82.123
1.085488,4602,1462,-9079,82.123
1.089928,4606,1460,-9076,82.123
1.095668,4606,1458,-9073,82.123
1.100027,4606,1459,-9071,82.123
1.105774,4606,1460,-9070,82.123
1.110180,4604,1461,-9068,82.123
1.115845,4605,1460,-9070,82.123
1.120490,4606,1459,-9073,82.123
1.124882,4604,1459,-9076,82.123
1.130483,4604,1462,-9079,82.123
1.134883,4604,1464,-9080,82.123
1.140640,4603,1465,-9078,82.123
1.145003,4603,1466,-9076,82.123
1.150674,4603,1464,-9075,82.123
1.155189,4600,1462,-9074,82.123
1.160851,4597,1460,-9074,82.123
1.165072,4594,1460,-9077,82.123
1.169365,4590,1461,-9079,82.123
1.175440,4588,1460,-9079,82.123
1.179884,4586,1459,-9080,82.123
1.185483,4586,1459,-9080,82.123
1.189956,4587,1457,-9079,82.123
1.195723,4588,1454,-9079,82.123
1.200070,4588,1451,-9078,82.123
1.204511,4587,1449,-9079,82.123
1.209918,4586,1449,-9079,82.123
1.214485,4585,1448,-9081,82.123
1.220085,4585,1451,-9079,82.123
1.224524,4586,1453,-9077,82.123
1.230218,4587,1453,-9074,82.123
1.234890,4587,1455,-9071,82.123
1.240358,4588,1455,-9073,82.123
1.244738,4589,1456,-9074,82.123
1.249178,4589,1459,-9077,82.123
1.254930,4589,1462,-9081,82.123
1.259329,4588,1464,-9083,82.123
1.265046,4589,1465,-9084,82.123
1.269498,4591,1466,-9087,82.123
1.275168,4593,1466,-9090,82.123
1.279614,4594,1465,-9090,82.123
