Frequency_Hz,Mean_PLV,Median_PLV
7.114,0.3786388974601751,0.4292662569744605
7.115,0.37364138295441107,0.43175450396926734
7.116,0.3705805086958927,0.4328033813566232
7.117,0.3687770163355403,0.42762682272682784
7.118,0.36677401744510724,0.41023600285318274
7.119,0.3655653199864396,0.39424083910949914
7.12,0.3642357012344823,0.3896632259666283
7.121,0.3630343534556126,0.4005924255674139
7.122,0.361132297579242,0.3770399649829209
7.123,0.3593373442195557,0.36156654579150993
7.124,0.35727389644537494,0.3480006717575942
7.125,0.3552490339115343,0.346049702085597
7.126,0.35474776664749047,0.3513949693665284
7.127,0.3562444091358657,0.3560420130159837
7.128,0.35719103280647346,0.35992582585989435
7.129,0.35878239303869014,0.36609258960195545
7.13,0.3588739847527482,0.36194258420629194
7.131,0.35927044621308374,0.33528496706008476
7.132,0.359724618365467,0.3103035002305129
7.133,0.36054627866653355,0.2836089551424265
7.134,0.3609508471824301,0.26787743809845044
7.135,0.36074110329024756,0.26928194931051075
7.136,0.3595969078443311,0.2718203571950459
7.137,0.3589742304155313,0.27585190759793404
7.138,0.3586813430704607,0.2840561842457273
7.139,0.3586352736018868,0.29335835844344293
7.14,0.356948540197072,0.3002175147817147
7.141,0.35451883417505076,0.30685195718507663
7.142,0.35007194908277445,0.3144557195089469
7.143,0.3448347296364412,0.32797222814512805
7.144,0.34008872053554007,0.33582386388792745
7.145,0.3390688509807952,0.33848900316627095
7.146,0.3374695962880274,0.33637027951597737
7.147,0.33550805440427556,0.3364595810772886
7.148,0.3332252544749412,0.3374319388550002
7.149,0.32968583525480444,0.33719709290543975
7.15,0.32593372137699644,0.3083613036253627
7.151,0.32172617121680475,0.266382282528004
7.152,0.3189103126707835,0.2452583574570876
7.153,0.31648139438091744,0.2432423331451566
7.154,0.31473356721071116,0.24099595197063525
7.155,0.3131993457982846,0.24472639302098098
7.156,0.3116836103487953,0.2550808376644059
7.157,0.3100214615273182,0.2508583175024535
7.158,0.30809630500215246,0.2659023098931282
7.159,0.30608429713321333,0.27957606480029706
7.16,0.3045139543267393,0.28968101710315447
7.161,0.30397806919180254,0.2953349434040573
7.162,0.3041424231492229,0.2965757744169427
7.163,0.3051281808016496,0.29398631323694696
7.164,0.3064089910098877,0.28684464221696065
7.165,0.3089658512306619,0.27337367699426623
7.166,0.31217003484302297,0.24765759367835397
7.167,0.3166226648489849,0.2455293231810351
7.168,0.32241111258608457,0.26512979674559034
7.169,0.32899249481712656,0.31028357462045464
7.17,0.3347367961991387,0.3100072005810643
7.171,0.33962755371782744,0.3192875986039605
7.172,0.34398914081687926,0.33249763818223393
7.173,0.3476316750352896,0.3435313239321019
7.174,0.35261232691096384,0.35369486210476414
7.175,0.35783564314357785,0.3626536598896749
7.176,0.3640194296949574,0.3691555278427886
7.177,0.3690240824793091,0.3749146233754354
7.178,0.37310062357698554,0.3666080870220441
7.179,0.3764604305274533,0.35808841917522594
7.18,0.3795269996970168,0.35309790171680705
7.181,0.3826535118034002,0.35156988991957067
